Geo Point,zone_id,site_id,modified,park,landuse,site_typ,species,diameter,height,spread,trunks,conditn,appraise,planted
"44.4835713233,-73.2136136082",ward 2,5076,2018-12,elmwood cemetery,cemetery,Tree,"linden,ltlf grnsp",13,40,25,1,70,3560.0,0
"44.4553877823,-73.2248109389",ward 5,2590,2013-10,,residence,Tree,"ash,green",17,55,30,1,80,5600.0,0
"44.4837417229,-73.2136276593",ward 2,5078,2018-12,elmwood cemetery,cemetery,Tree,"linden,ltlf grnsp",17,45,30,1,70,6000.0,0
"44.4549885557,-73.2248376006",ward 5,2592,2013-10,,residence,Tree,"ash,green",12,35,25,1,80,2820.0,0
"44.4838302351,-73.2136380509",ward 2,5079,2018-12,elmwood cemetery,cemetery,Tree,"linden,ltlf grnsp",16,45,30,1,70,5300.0,0
"44.4548258572,-73.2247590842",ward 5,2593,2019-11,,residence,Tree,honeylcst sunburs,2,10,5,1,80,130.0,2019
"44.4841844093,-73.2136596654",ward 2,5083,2018-12,elmwood cemetery,cemetery,Tree,"mapl,frman celebr",2,10,5,1,80,210.0,2018
"44.4528708695,-73.2239681214",ward 5,2604,2013-10,,residence,Tree,"ash,green",14,40,30,1,80,3830.0,0
"44.4844357184,-73.2136813546",ward 2,5086,2018-12,elmwood cemetery,cemetery,Tree,"linden,ltlf grnsp",15,40,30,1,70,4730.0,0
"44.4530097627,-73.2230675197",ward 5,2607,2013-10,,residence,Tree,"ash,green",13,35,25,1,80,3310.0,0
"44.4729566366,-73.1982313087",ward 6,5090,2018-12,,residence,Tree,"elm,siberian",48,60,60,1,50,6900.0,0
"44.4530420007,-73.2241091892",ward 5,2614,2019-06,,residence,Tree,"mapl,norway",8,25,20,1,70,1110.0,0
"44.4728639942,-73.1982925566",ward 6,5091,2014-04,,residence,Tree,"mapl,red",16,35,35,1,70,4710.0,0
"44.4532002246,-73.2243478801",ward 5,2615,2013-10,,residence,Tree,"ash,green",13,40,30,1,70,2890.0,0
"44.4728142747,-73.1984407764",ward 6,5093,2014-04,,residence,Tree,"mapl,red",16,35,25,1,50,3360.0,0
"44.4535594383,-73.2244983339",ward 5,2617,2019-06,,residence,Tree,"ash,green",12,30,20,1,80,2820.0,0
"44.4750049133,-73.1970743303",ward 8,5097,2018-12,,apartments,Tree,"mapl,hedge",11,25,25,1,70,2240.0,0
"44.4556177617,-73.2238340516",ward 5,2631,2013-10,,residence,Tree,"ash,green",16,40,35,1,70,4370.0,0
"44.4753440214,-73.1969120886",ward 8,5117,2019-02,,apartments,Tree,"mapl,frman celebr",2,10,5,1,80,210.0,2017
"44.4555103945,-73.2238115573",ward 5,2632,2014-12,,residence,Tree,"ash,green",17,40,25,1,80,5600.0,0
"44.4745982327,-73.2006909929",ward 6,5122,2018-06,,apartments,Tree,"hawthorn,wshngton",6,20,15,1,70,680.0,0
"44.4554692453,-73.2243628992",ward 5,2630,2013-10,,residence,Tree,"oak,red",6,20,15,1,80,940.0,0
"44.4749535016,-73.2007093782",ward 6,5124,2014-04,,residence,Planting Stumpite,unknown,0,0,0,0,0,0.0,0
"44.4552561666,-73.2236910305",ward 5,2634,2018-09,,residence,Tree,"ash,green",15,35,25,1,70,3840.0,0
"44.4752129419,-73.200725786",ward 6,5127,2018-06,,residence,Tree,"mapl,norway",8,25,20,1,70,1110.0,0
"44.4549169772,-73.2234924805",ward 5,2637,2013-10,,residence,Tree,"ash,green",16,35,25,1,80,5000.0,0
"44.4743664228,-73.2005307612",ward 6,5131,2014-04,,apartments,Tree,"hackberry,common",14,25,20,1,70,3350.0,0
"44.4545551622,-73.2233840973",ward 5,2640,2013-10,,residence,Tree,"ash,green",12,35,25,1,80,2820.0,0
"44.4746810398,-73.2005461352",ward 6,5133,2014-04,,school,Tree,elm amer val forg,8,20,15,1,70,1190.0,0
"44.4541251201,-73.2233845617",ward 5,2644,2013-10,,residence,Tree,"ash,green",15,40,30,1,80,4390.0,0
"44.4747564055,-73.200553672",ward 6,5134,2014-04,,school,Tree,elm amer val forg,4,15,10,1,80,360.0,0
"44.4536899422,-73.223325308",ward 5,2646,2013-10,,residence,Tree,"mapl,norway",2,10,5,1,70,170.0,0
"44.4756124077,-73.2005945988",ward 6,5139,2014-04,,school,Tree,"hackberry,common",5,15,10,1,80,510.0,0
"44.4536047849,-73.2232780725",ward 5,2647,2013-10,,residence,Tree,"oak,pin",14,46,20,1,80,4130.0,0
"44.4743948477,-73.2021872311",ward 6,5141,2015-03,,school,Tree,"ash,green",20,40,25,1,70,6800.0,0
"44.4535156509,-73.2232057724",ward 5,2648,2013-10,,residence,Tree,"oak,pin",13,40,20,1,80,3560.0,0
"44.4748649434,-73.2022218451",ward 6,5145,2014-04,,residence,Tree,"lilac,jap tree",4,15,10,1,80,360.0,0
"44.453061406,-73.2226748317",ward 5,2652,2013-10,,residence,Tree,"mapl,norway",10,20,20,1,70,1720.0,0
"44.4757574264,-73.2022924095",ward 6,5149,2014-04,,residence,Planting Stumpite,unknown,0,0,0,0,0,0.0,0
"44.4534966985,-73.2233691055",ward 5,2654,2013-10,,residence,Tree,"mapl,norway",4,15,10,1,70,290.0,0
"44.4760735082,-73.2023134947",ward 6,5150,2014-12,,apartments,Tree,"locust,black",33,50,20,1,70,16700.0,0
"44.4538334123,-73.2235233597",ward 5,2656,2013-10,,residence,Planting Stumpite,unknown,0,0,0,0,0,0.0,0
"44.4759306809,-73.2024620979",ward 6,5153,2014-04,,school,Tree,"oak,red",7,20,20,1,80,1270.0,0
"44.45391563,-73.2233819754",ward 5,2657,2013-10,,residence,Planting Stumpite,unknown,0,0,0,0,0,0.0,0
"44.4755955627,-73.20243879",ward 6,5156,2014-04,,school,Tree,"oak,red",6,20,15,1,70,820.0,0
"44.4542468555,-73.2235323146",ward 5,2659,2013-10,,residence,Planting Stumpite,unknown,0,0,0,0,0,0.0,0
"44.4752280773,-73.2024130969",ward 6,5159,2014-04,,school,Tree,"oak,red",7,20,15,1,80,1270.0,0
"44.454668592,-73.2235375223",ward 5,2661,2013-10,,residence,Tree,"oak,pin",10,40,20,1,70,1850.0,0
"44.4751395435,-73.2024060495",ward 6,5160,2014-04,,school,Tree,"hackberry,common",4,15,10,1,80,330.0,0
"44.4549448341,-73.2236640925",ward 5,2662,2013-10,,residence,Planting Stumpite,unknown,0,0,0,0,0,0.0,0
"44.4750058319,-73.2023994945",ward 6,5161,2014-04,,school,Tree,"oak,red",9,25,20,1,80,2090.0,0
"44.4551123922,-73.2237585316",ward 5,2663,2013-10,,residence,Tree,"oak,pin",10,40,20,1,80,2120.0,0
"44.4746611587,-73.2023703804",ward 6,5164,2014-04,,school,Tree,crabapple spp,12,20,20,1,50,1620.0,0
"44.455420017,-73.2239355259",ward 5,2665,2013-10,,residence,Tree,"oak,pin",12,35,25,1,80,3040.0,0
"44.4743565094,-73.2023487689",ward 6,5169,2014-04,,school,Tree,"ash,gr summit",7,25,15,1,70,850.0,0
"44.4677332727,-73.2151179515",ward 5,2946,2013-10,,business,Tree,crabapple spp,9,20,25,1,70,1290.0,0
"44.4750512526,-73.2053114612",ward 6,5182,2014-04,,residence,Tree,elm amer delaware,8,35,20,1,80,1360.0,0
"44.4692659812,-73.2152167071",ward 5,2950,2013-10,,business,Planting Stumpite,unknown,0,0,0,0,0,0.0,0
"44.4751333699,-73.2053164411",ward 6,5183,2014-04,,residence,Tree,"linden,ltlf grnsp",17,40,30,1,50,4340.0,0
"44.4699373054,-73.2152522775",ward 5,2952,2013-10,,business,Planting Stumpite,unknown,0,0,0,0,0,0.0,0
"44.4752676051,-73.2053260394",ward 6,5185,2014-04,,school,Tree,elm amer delaware,12,35,15,1,70,2660.0,0
"44.4700515072,-73.2152553966",ward 5,2953,2017-11,,business,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4756815125,-73.2055238362",ward 6,5193,2014-04,,school,Tree,crabapple spp,16,30,25,1,70,4040.0,0
"44.4701609263,-73.2152733591",ward 5,2954,2019-09,,business,Stump,crabapple spp,17,0,0,1,0,0.0,0
"44.4755965012,-73.2055248065",ward 6,5194,2014-04,,school,Tree,crabapple spp,14,25,20,1,70,3090.0,0
"44.470839461,-73.2153054571",ward 5,2956,2017-11,,business,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4755265445,-73.2055169802",ward 6,5195,2019-05,,school,Tree,"maackia,amur",1,8,4,1,90,250.0,2019
"44.471132076,-73.2153284504",ward 5,2957,2013-10,,business,Planting Stumpite,unknown,0,0,0,0,0,0.0,0
"44.475210962,-73.2054922263",ward 6,5198,2017-09,,school,Stump,crabapple spp,14,0,0,1,0,0.0,0
"44.4716318426,-73.2153711339",ward 5,2960,2017-11,,business,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4750267453,-73.2054790327",ward 6,5199,2019-03,,school,Tree,"frng tree,chines",2,10,5,1,80,210.0,2014
"44.4725748808,-73.2154273128",ward 5,2965,2019-09,,apartments,Tree,crabapple spp,9,15,20,1,70,1290.0,0
"44.474923963,-73.2054658223",ward 6,5200,2017-09,,school,Tree,crabapple spp,14,25,20,1,70,3090.0,0
"44.4552781713,-73.2160515901",ward 5,2667,2013-10,,residence,Tree,"mapl,hedge",11,20,20,1,70,2240.0,0
"44.4746597777,-73.2054466768",ward 6,5203,2015-10,,school,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4549076539,-73.216091942",ward 5,2669,2018-06,,residence,Tree,"mapl,hedge",12,25,20,1,80,3040.0,0
"44.4744491632,-73.2054281769",ward 6,5205,2015-10,,school,Planting Stumpite,,0,0,0,0,0,0.0,0
"44.4539675375,-73.216023939",ward 5,2677,2013-10,,residence,Tree,"mapl,hedge",18,40,30,1,80,6800.0,0
"44.4742499279,-73.2054177954",ward 6,5206,2019-07,,school,Tree,crabapple spp,12,25,20,1,70,2280.0,0
"44.4546513457,-73.2159558343",ward 5,2682,2019-02,,residence,Tree,"maackia,amur",5,15,15,1,80,580.0,2008
"44.4743582594,-73.2089188766",ward 6,5208,2014-04,,apartments,Tree,"linden,ltlf grnsp",16,45,30,1,70,5300.0,0
"44.4547788191,-73.2087407351",ward 5,2686,2019-02,,residence,Tree,elm patriot,3,15,10,1,80,210.0,2017
"44.4758364419,-73.2089976312",ward 6,5212,2018-12,,apartments,Tree,kntky coffeetree,2,10,5,1,50,100.0,0
"44.4546906417,-73.2087529657",ward 5,2687,2017-09,,residence,Tree,"linden,littleleaf",18,40,30,1,50,4860.0,0
"44.4755619097,-73.211032449",ward 3,5215,2019-12,,business,Tree,elm amer princeto,3,15,10,1,80,210.0,2015
"44.4525439975,-73.2086996355",ward 6,2715,2015-04,,business,Tree,"mtn ash,oak leaf",6,15,10,1,80,500.0,0
"44.475479286,-73.2110131551",ward 3,5216,2019-12,,business,Tree,elm amer princeto,3,15,10,1,80,210.0,2015
"44.4516854696,-73.2087904004",ward 6,2718,2013-10,,business,Tree,crabapple spp,3,10,10,1,70,160.0,0
"44.4744467924,-73.2108478088",ward 6,5221,2018-10,,apartments,Tree,linden ltlf corin,10,35,20,1,70,1850.0,0
"44.451811972,-73.2087799632",ward 6,2720,2013-10,,business,Tree,crabapple spp,5,10,10,1,70,410.0,0
"44.4742086081,-73.2108404277",ward 6,5223,2018-12,,apartments,Tree,"linden,ltlf grnsp",16,45,30,1,70,5300.0,0
"44.4533258726,-73.2086366219",ward 6,2724,2013-10,,business,Planting Stumpite,unknown,0,0,0,0,0,0.0,0
"44.4741719287,-73.2123001302",ward 6,5226,2014-04,,parking lot,Planting Stumpite,unknown,0,0,0,0,0,0.0,0
"44.4536407384,-73.2086042153",ward 6,2725,2019-03,,business,Tree,"crabapple,adiron",2,10,5,1,80,210.0,2014
"44.4750277358,-73.2125068526",ward 3,5234,2014-04,,apartments,Tree,elm amer delaware,3,15,10,1,80,210.0,0
"44.4546053223,-73.2085098109",ward 6,2729,2013-10,,apartments,Tree,crabapple spp,3,6,5,1,70,0.0,0
"44.476123136,-73.2096576861",ward 8,5239,2018-12,,municipal,Tree,"linden,ltlf grnsp",12,20,20,1,70,3040.0,0
"44.4554354653,-73.2084194512",ward 6,2736,2013-10,,business,Planting Stumpite,crabapple spp,0,0,0,0,70,0.0,0
"44.4761624149,-73.2087515974",ward 8,5242,2018-12,,business,Removal,,0,0,0,0,0,0.0,0
"44.455576532,-73.2084025394",ward 6,2738,2013-10,,business,Tree,crabapple spp,7,15,15,1,70,0.0,0
"44.4761873834,-73.2081812228",ward 8,5243,2018-12,,apartments,Tree,"linden,ltlf grnsp",13,25,20,1,70,3560.0,0
"44.4556503454,-73.2084027672",ward 6,2739,2013-10,,business,Tree,crabapple spp,12,15,20,1,70,0.0,0
"44.4762165353,-73.207242419",ward 8,5247,2018-12,,apartments,Tree,"hackberry,common",2,10,5,1,80,200.0,2018
"44.4557346764,-73.2083964728",ward 6,2740,2013-10,,business,Tree,crabapple spp,12,15,20,1,80,0.0,0
"44.4762240968,-73.2070210248",ward 8,5249,2019-11,,apartments,Stump,"linden,ltlf grnsp",11,0,0,1,0,0.0,0
"44.4558027755,-73.2083966314",ward 6,2741,2013-10,,business,Tree,crabapple spp,10,15,20,1,70,0.0,0
"44.4762546147,-73.2060908827",ward 8,5254,2018-12,,apartments,Tree,"linden,ltlf grnsp",13,40,20,1,70,3560.0,0
"44.4559504269,-73.2083930966",ward 6,2743,2013-10,,business,Tree,crabapple spp,13,20,25,1,70,0.0,0
"44.4762624815,-73.2058967609",ward 8,5255,2018-12,,apartments,Tree,"linden,slv strl s",10,25,15,1,70,1590.0,0
"44.4560143933,-73.2083686044",ward 6,2744,2013-10,,business,Tree,crabapple spp,6,20,20,1,70,0.0,0
"44.4760030739,-73.2081426949",ward 6,5260,2014-08,,school,Tree,"linden,ltlf grnsp",5,20,10,1,80,620.0,0
"44.456657536,-73.2083298366",ward 6,2749,2016-04,,business,Tree,crabapple spp,12,15,15,1,80,2600.0,0
"44.4760450328,-73.2070377126",ward 6,5264,2014-04,,school,Tree,"linden,ltlf grnsp",12,25,20,1,70,3040.0,0
"44.456939256,-73.208286034",ward 6,2754,2016-04,,business,Tree,crabapple spp,3,10,10,1,80,180.0,0
"44.4760532192,-73.2068036895",ward 6,5265,2014-04,,school,Tree,"oak,red",23,45,45,1,80,13400.0,0
"44.4574600157,-73.2084808143",ward 5,2757,2013-10,,residence,Tree,"mapl,norway",12,30,25,1,80,2820.0,0
"44.4760609833,-73.2065380647",ward 6,5267,2014-04,,school,Tree,"linden,slv strl s",8,20,15,1,80,1170.0,0
"44.4589931977,-73.2083307955",ward 5,2764,2018-12,,residence,Tree,"linden,littleleaf",21,45,30,1,50,6600.0,0
"44.4762797154,-73.2049829084",ward 8,5276,2018-12,,apartments,Tree,"ash,gr summit",15,40,30,1,70,3840.0,0
"44.4596793289,-73.2082712679",ward 5,2769,2013-10,,residence,Tree,"linden,littleleaf",19,40,35,1,50,5400.0,0
"44.4763141521,-73.2041482575",ward 8,5281,2018-12,,apartments,Tree,"linden,slv strl s",12,30,20,1,70,2280.0,0
"44.4598144395,-73.2082549474",ward 5,2770,2013-10,,residence,Tree,"linden,littleleaf",23,35,40,1,50,7900.0,0
"44.4763268139,-73.203716411",ward 8,5283,2018-12,,apartments,Tree,"linden,slv strl s",13,30,20,1,70,2670.0,0
"44.4601117729,-73.2082276226",ward 5,2772,2013-10,,residence,Tree,"mapl,norway",11,25,20,1,70,2080.0,0
"44.476365875,-73.202709214",ward 8,5286,2018-12,,school,Tree,"linden,slv strl s",15,20,15,1,70,3550.0,0
"44.4603390384,-73.2082104218",ward 5,2774,2019-05,,residence,Removal,,0,0,0,0,0,0.0,0
"44.476372246,-73.2026025369",ward 8,5287,2018-12,,school,Tree,"linden,slv strl s",8,20,15,1,80,1170.0,0
"44.4538710709,-73.2088278237",ward 5,2692,2013-10,,residence,Tree,"linden,slv grn mt",8,25,15,1,80,1170.0,0
"44.4763786295,-73.2022614036",ward 8,5289,2018-12,,school,Tree,"linden,slv strl s",9,20,15,1,70,1290.0,0
"44.4536158247,-73.2088485117",ward 5,2695,2013-10,,residence,Tree,"linden,littleleaf",7,20,15,1,70,1050.0,0
"44.4764051862,-73.2015433852",ward 8,5295,2018-12,,school,Tree,"oak,red",27,50,30,1,70,16200.0,0
"44.452619489,-73.2089423641",ward 5,2704,2019-02,,apartments,Tree,elm amer princeto,3,15,10,1,80,210.0,2014
"44.4764067402,-73.2014067202",ward 8,5296,2018-12,,school,Tree,"linden,slv strl s",9,20,15,1,70,1290.0,0
"44.451521882,-73.2090537111",ward 5,2710,2019-09,,residence,Tree,"linden,littleleaf",21,45,40,3,50,6600.0,0
"44.4762432655,-73.2015055284",ward 6,5302,2014-07,,residence,Tree,maple free aut bl,9,40,20,1,70,1500.0,0
"44.4513181671,-73.2090745146",ward 5,2711,2019-09,,business,Tree,"linden,littleleaf",18,45,40,1,80,7700.0,0
"44.4762375611,-73.2016201936",ward 6,5303,2019-03,,apartments,Tree,"elm,frontier",4,20,10,1,80,360.0,2015
"44.450964339,-73.2091117857",ward 5,2713,2019-09,,business,Tree,"linden,littleleaf",18,40,40,1,70,6800.0,0
"44.4762209054,-73.2021218306",ward 6,5306,2014-07,,apartments,Tree,"linden,slv strl s",10,25,20,1,70,1590.0,0
"44.4529637757,-73.2086634916",ward 6,2714,2013-10,,business,Planting Stumpite,unknown,0,0,0,0,0,0.0,0
"44.4761956832,-73.2026223678",ward 6,5308,2014-04,,school,Tree,"linden,slv strl s",13,20,15,1,70,2670.0,0
"44.4617312258,-73.2078731611",ward 6,2789,2013-10,,residence,Tree,crabapple spp,7,15,15,1,50,560.0,0
"44.4761956735,-73.2027400939",ward 6,5309,2014-04,,school,Tree,"linden,slv strl s",12,20,15,1,70,2280.0,0
"44.4605749734,-73.2079685832",ward 6,2795,2013-10,,residence,Tree,crabapple spp,9,15,25,1,80,1470.0,0
"44.4761885326,-73.2028557409",ward 6,5310,2014-07,,school,Tree,maple free aut bl,9,30,20,1,70,1500.0,0
"44.4603761741,-73.2079814646",ward 6,2797,2013-10,,residence,Tree,crabapple spp,8,20,25,1,80,1170.0,0
"44.4761603142,-73.2038421134",ward 6,5317,2014-04,,school,Tree,"linden,slv strl s",11,25,20,1,70,1920.0,0
"44.4602453867,-73.207991853",ward 6,2800,2013-10,,,Tree,crabapple spp,3,15,10,1,70,160.0,0
"44.4761595088,-73.2039728",ward 6,5318,2018-06,,school,Tree,elm amer jeff,3,15,5,1,80,210.0,2018
"44.4587965591,-73.2081319322",ward 6,2804,2018-09,,residence,Stump,crabapple spp,2,0,0,1,0,0.0,0
"44.4761406256,-73.2042549185",ward 6,5319,2014-04,,school,Tree,"hackberry,common",7,20,20,1,80,970.0,0
"44.4583404256,-73.2065783622",ward 6,2814,2013-10,,residence,Tree,crabapple spp,4,10,10,1,80,310.0,0
"44.4761324796,-73.2044174439",ward 6,5320,2014-04,,school,Tree,maple free aut bl,11,35,25,1,70,2240.0,0
"44.4583478912,-73.2067334845",ward 6,2815,2019-03,,residence,Tree,crabappl rejoice,2,10,5,1,80,180.0,2015
"44.4761321177,-73.2047077652",ward 6,5322,2014-04,,school,Tree,"linden,ltlf grnsp",13,45,25,1,70,3560.0,0
"44.4583708777,-73.2071269229",ward 6,2816,2013-10,,residence,Planting Stumpite,unknown,0,0,0,0,0,0.0,0
"44.4761116313,-73.2050177991",ward 6,5324,2014-04,,apartments,Tree,"linden,slv strl s",15,40,20,1,70,3550.0,0
"44.4583814033,-73.2073012295",ward 6,2817,2014-04,,residence,Tree,"lilac,jap tree",3,8,5,1,80,210.0,2007
"44.4763045051,-73.1994813408",ward 6,5332,2018-12,,school,Tree,"ash,gr patmore",8,20,15,1,80,1260.0,0
"44.4584024945,-73.2076430931",ward 6,2819,2013-10,,residence,Tree,"lilac,jap tre slk",2,8,5,1,80,210.0,0
"44.4761146396,-73.1979555926",ward 1,5340,2014-04,,school,Tree,elm amer princeto,6,20,10,1,70,680.0,0
"44.462703357,-73.2091656582",ward 5,2826,2017-08,,residence,Tree,"linden,littleleaf",18,50,30,1,70,6800.0,0
"44.4760006714,-73.197691193",ward 1,5342,2018-12,,school,Tree,elm amer princeto,7,20,15,1,50,650.0,0
"44.4627364306,-73.2083207982",ward 5,2832,2013-10,,apartments,Tree,"linden,littleleaf",11,35,20,1,80,2920.0,0
"44.4756868578,-73.1969864182",ward 1,5348,2014-04,,school,Tree,elm amer princeto,6,20,15,1,70,680.0,0
"44.4626397413,-73.2085250448",ward 5,2833,2013-10,,residence,Tree,"mapl,silver",23,50,25,1,70,6900.0,0
"44.4754238128,-73.1964043458",ward 1,5350,2014-04,,school,Tree,elm amer princeto,6,20,10,1,70,680.0,0
"44.4626063011,-73.2092685791",ward 5,2836,2013-12,,residence,Tree,"spruce,norway",18,65,35,1,80,5600.0,0
"44.4753705994,-73.1962864861",ward 1,5351,2014-04,,school,Tree,"hackberry,common",5,15,10,1,50,310.0,0
"44.4625277756,-73.2094286305",ward 5,2837,2019-01,calahan park,park,Removal,,0,0,0,0,0,0.0,0
"44.4752208424,-73.1959519824",ward 1,5354,2014-04,,school,Tree,elm amer princeto,6,20,10,1,70,680.0,0
"44.4612748669,-73.209817887",ward 5,2845,2013-10,,residence,Tree,"mapl,norway",1,7,5,1,70,170.0,0
"44.4748662824,-73.1956390917",ward 8,5362,2018-12,,school,Tree,"hackberry,common",6,20,10,1,80,720.0,0
"44.4597169282,-73.2102919285",ward 5,2849,2014-08,,residence,Tree,pear spp,3,15,10,1,70,170.0,0
"44.4749176745,-73.1957531864",ward 8,5363,2018-12,,school,Stump,"linden,ltlf grnsp",5,0,0,1,0,0.0,0
"44.4503142735,-73.2270047381",ward 5,2886,2019-01,,residence,Tree,"mapl,tatarian",9,25,20,1,70,1500.0,0
"44.4750768249,-73.1960767564",ward 8,5366,2018-12,,school,Tree,elm amer princeto,6,20,10,1,70,680.0,0
"44.4585907321,-73.2097875787",ward 5,2859,2013-10,,residence,Tree,crabapple spp,2,10,5,1,70,160.0,2012
"44.4742672535,-73.1943216379",ward 8,5370,2018-12,,school,Tree,"hackberry,common",6,20,10,1,80,720.0,0
"44.459638275,-73.2104337916",ward 5,2861,2014-08,,residence,Tree,"oak,red",20,50,40,1,80,10200.0,0
"44.4765019701,-73.19952768",ward 8,5433,2018-12,,park,Tree,"ash,gr patmore",9,25,20,1,80,1590.0,0
"44.4599158589,-73.2104075893",ward 5,2864,2014-08,,residence,Tree,"mapl,red",14,25,20,1,50,2580.0,0
"44.4765061464,-73.199390048",ward 8,5434,2018-12,,park,Tree,"ash,gr patmore",9,25,20,1,70,1390.0,0
"44.4603650859,-73.2103642474",ward 5,2866,2016-11,,residence,Removal,,0,0,0,0,0,0.0,0
"44.4765103347,-73.1992504214",ward 8,5435,2018-12,,park,Tree,"ash,gr patmore",10,25,20,1,70,1720.0,0
"44.4604254824,-73.2103575873",ward 5,2867,2016-11,,residence,Removal,,0,0,0,0,0,0.0,0
"44.477669733,-73.2009151487",ward 8,5436,2018-12,,school,Tree,crabapple spp,11,20,20,1,70,1920.0,0
"44.4607905779,-73.2111530033",ward 5,2869,2013-10,,residence,Tree,crabapple spp,3,10,5,1,70,160.0,0
"44.4775960872,-73.2022831259",ward 8,5445,2018-12,,apartments,Tree,crabapple spp,12,20,20,1,70,2280.0,0
"44.4607034656,-73.2111583457",ward 5,2870,2013-10,,residence,Tree,crabapple spp,2,10,5,1,70,160.0,0
"44.477691463,-73.2028037455",ward 1,5451,2014-04,,apartments,Tree,"mapl,red",10,25,10,1,70,1850.0,0
"44.4593768694,-73.2114330098",ward 5,2875,2018-06,,residence,Tree,"mapl,red",21,40,25,1,50,5700.0,0
"44.477721402,-73.2022719916",ward 1,5455,2014-04,,school,Tree,"ash,gr summit",14,40,35,1,80,3830.0,0
"44.4594817998,-73.2114165426",ward 5,2876,2015-05,,residence,Tree,"mapl,red",19,35,25,1,50,4740.0,0
"44.4777333913,-73.2020260329",ward 1,5457,2014-04,,school,Tree,"ash,gr patmore",9,30,20,1,80,1590.0,0
"44.4600953349,-73.2112345548",ward 5,2879,2013-10,,residence,Tree,"mapl,norway",7,20,20,1,70,850.0,0
"44.4777693917,-73.2012821698",ward 1,5460,2014-04,,school,Tree,"ash,gr summit",11,30,20,1,70,2080.0,0
"44.4607107726,-73.2112859132",ward 5,2880,2013-10,,residence,Tree,"mapl,norway",17,35,30,1,70,4930.0,0
"44.4777901763,-73.2009219126",ward 1,5463,2018-08,,school,Tree,"ash,gr summit",14,35,30,1,70,3350.0,0
"44.4604665709,-73.2123389812",ward 5,2882,2016-11,,residence,Removal,,0,0,0,0,0,0.0,0
"44.4774703429,-73.2046834351",ward 8,5472,2018-12,,residence,Tree,"mapl,hedge",6,20,10,1,70,680.0,0
"44.4489976058,-73.2273640259",ward 5,2891,2013-10,,residence,Tree,crabapple spp,8,20,20,1,80,1170.0,0
"44.4774659797,-73.2047731768",ward 8,5473,2018-12,,residence,Tree,"mapl,hedge",10,30,20,1,80,2120.0,0
"44.4487826658,-73.2274644043",ward 5,2894,2013-10,,residence,Stump,arborvitae,4,0,0,0,0,0.0,0
"44.4774416319,-73.205245797",ward 8,5476,2018-12,,residence,Stump,"mapl,norway",21,0,0,1,0,0.0,0
